Name,UUID,Source,Target,Starttime,Endtime,Planned_Duration,Real_Duration,Status,Count_Subtasks,Count_Comments,Comment_Body,Edge_type
gTile@shuairan : keyboard support for multi monitor grid,75525b14-0923-4ee6-bb08-273d87cec4d0,5958984,5958984,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,6,"Based on what you have said it appears the issue is that when I activate gTile and then use the arrows to try to configure the size they automatically appear on the primary monitor instead of the monitor I am using. I'm not sure why that is happening.  ` $ cat xsession-errors.txt  dbus-update-activation-environment: setting DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus dbus-update-activation-environment: setting DISPLAY=:0 dbus-update-activation-environment: setting XAUTHORITY=/home/ccheney/.Xauthority dbus-update-activation-environment: setting GTK_MODULES=gail:atk-bridge dbus-update-activation-environment: setting QT_ACCESSIBILITY=1 dbus-update-activation-environment: setting CCACHE_COMPRESS=1 dbus-update-activation-environment: setting LANG=en_US.UTF-8 dbus-update-activation-environment: setting GDM_LANG=en_US dbus-update-activation-environment: setting DISPLAY=:0 dbus-update-activation-environment: setting MANDATORY_PATH=/usr/share/gconf/cinnamon.mandatory.path dbus-update-activation-environment: setting XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/ccheney dbus-update-activation-environment: setting USER=ccheney dbus-update-activation-environment: setting DESKTOP_SESSION=cinnamon dbus-update-activation-environment: setting DEFAULTS_PATH=/usr/share/gconf/cinnamon.default.path dbus-update-activation-environment: setting PWD=/home/ccheney dbus-update-activation-environment: setting HOME=/home/ccheney dbus-update-activation-environment: setting QT_ACCESSIBILITY=1 dbus-update-activation-environment: setting CCACHE_DIR=/home/ccheney/work/ccache dbus-update-activation-environment: setting XDG_SESSION_TYPE=x11 dbus-update-activation-environment: setting XDG_DATA_DIRS=/usr/share/cinnamon:/usr/share/gnome:/home/ccheney/.local/share/flatpak/exports/share:/var/lib/flatpak/exports/share:/usr/local/share:/usr/share:/var/lib/snapd/desktop dbus-update-activation-environment: setting USE_CCACHE=1 dbus-update-activation-environment: setting XDG_SESSION_DESKTOP=cinnamon dbus-update-activation-environment: setting GTK_MODULES=gail:atk-bridge dbus-update-activation-environment: setting SHELL=/bin/bash dbus-update-activation-environment: setting XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 dbus-update-activation-environment: setting IM_CONFIG_PHASE=1 dbus-update-activation-environment: setting GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 dbus-update-activation-environment: setting SHLVL=1 dbus-update-activation-environment: setting LANGUAGE=en_US dbus-update-activation-environment: setting GDMSESSION=cinnamon dbus-update-activation-environment: setting LOGNAME=ccheney dbus-update-activation-environment: setting DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus dbus-update-activation-environment: setting XDG_RUNTIME_DIR=/run/user/1000 dbus-update-activation-environment: setting XAUTHORITY=/home/ccheney/.Xauthority dbus-update-activation-environment: setting XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session3 dbus-update-activation-environment: setting XDG_CONFIG_DIRS=/etc/xdg/xdg-cinnamon:/etc/xdg dbus-update-activation-environment: setting PATH=/home/ccheney/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin dbus-update-activation-environment: setting _=/usr/bin/dbus-update-activation-environment [cinnamon-settings-daemon-smartcard] Failed to start: no suitable smartcard driver could be found  (csd-color:4949): color-plugin-WARNING **: 22:53:34.000: could not find device: property match 'XRANDR_name'='HDMI-2' does not exist  (csd-color:4949): color-plugin-WARNING **: 22:53:34.005: could not find device: property match 'XRANDR_name'='HDMI-2' does not exist  (csd-color:4949): color-plugin-WARNING **: 22:53:34.005: could not find device: property match 'XRANDR_name'='HDMI-2' does not exist [cinnamon-settings-daemon-smartcard] Failed to start: no suitable smartcard driver could be found  (csd-color:4949): color-plugin-WARNING **: 22:53:34.012: could not find device: property match 'XRANDR_name'='HDMI-2' does not exist  (nm-applet:5082): Gtk-WARNING **: 22:53:35.074: Can't set a parent on widget which has a parent Cjs-Message: 22:53:35.093: JS LOG: About to start Cinnamon Cjs-Message: 22:53:35.137: JS LOG: [LookingGlass/info] Cinnamon.AppSystem.get_default() started in 42 ms Cjs-Message: 22:53:35.142: JS LOG: [LookingGlass/info] loading user theme: /usr/share/themes/Linux Mint/cinnamon/cinnamon.css Cjs-Message: 22:53:35.154: JS LOG: [LookingGlass/info] added icon directory: /usr/share/themes/Linux Mint/cinnamon ** Message: 22:53:35.154: nemo-desktop: session is cinnamon, establishing proxy Cjs-Message: 22:53:35.237: JS LOG: [LookingGlass/info] PlacesManager: Updating devices St-Message: 22:53:35.240: cogl npot texture sizes SUPPORTED Cjs-Message: 22:53:35.247: JS LOG: [LookingGlass/info] loaded at Sun Nov 18 2018 22:53:35 GMT-0600 (CST) Cjs-Message: 22:53:35.247: JS LOG: Cinnamon started at Sun Nov 18 2018 22:53:35 GMT-0600 (CST) Cjs-Message: 22:53:35.277: JS LOG: [LookingGlass/info] SearchProviderManager started in 0 ms openGL version 4.5 detected (GL3 Cogl Driver) MetaSyncRing disabled: couldn't find required GL extensions, or the minimum safe openGL version was not met Cjs-Message: 22:53:35.488: JS LOG: [LookingGlass/info] Loaded applet removable-drives@cinnamon.org in 68 ms Cjs-Message: 22:53:35.504: JS LOG: [LookingGlass/info] Loaded applet show-desktop@cinnamon.org in 16 ms Cjs-Message: 22:53:35.555: JS LOG: [LookingGlass/info] Loaded applet calendar@cinnamon.org in 50 ms Cjs-Message: 22:53:35.599: JS LOG: [LookingGlass/info] Loaded applet user@cinnamon.org in 44 ms Cjs-Message: 22:53:35.599: JS LOG: [LookingGlass/info] Loaded applet show-desktop@cinnamon.org in 0 ms Cjs-Message: 22:53:35.599: JS LOG: [LookingGlass/info] Loaded applet user@cinnamon.org in 0 ms Cjs-Message: 22:53:35.600: JS LOG: [LookingGlass/info] Loaded applet removable-drives@cinnamon.org in 2 ms Cjs-Message: 22:53:35.600: JS LOG: [LookingGlass/info] Loaded applet calendar@cinnamon.org in 0 ms Cjs-Message: 22:53:35.606: JS LOG: [LookingGlass/info] Loaded extension transparent-panels@germanfr in 6 ms Cjs-Message: 22:53:35.613: JS LOG: [LookingGlass/info] Loaded applet systray@cinnamon.org in 6 ms Cjs-Message: 22:53:35.655: JS LOG: [LookingGlass/info] Loaded applet keyboard@cinnamon.org in 42 ms Cjs-Message: 22:53:35.659: JS WARNING: [/home/ccheney/.local/share/cinnamon/desklets/googleCalendar@javahelps.com/lib/xdate.js 13]: test for equality (==) mistyped as assignment (=)?  (cinnamon:5050): Cjs-WARNING **: 22:53:35.661: Some code accessed the property 'XDate' on the module 'utility'. That property was defined with 'let' or 'const' inside the module. This was previously supported, but is not correct according to the ES6 standard. Any symbols to be exported from a module must be defined with 'var'. The property access will work as previously for the time being, but please fix your code anyway.  (cinnamon:5050): Cjs-WARNING **: 22:53:35.661: Some code accessed the property 'SpawnReader' on the module 'utility'. That property was defined with 'let' or 'const' inside the module. This was previously supported, but is not correct according to the ES6 standard. Any symbols to be exported from a module must be defined with 'var'. The property access will work as previously for the time being, but please fix your code anyway.  (cinnamon:5050): Cjs-WARNING **: 22:53:35.661: Some code accessed the property 'CalendarUtility' on the module 'utility'. That property was defined with 'let' or 'const' inside the module. This was previously supported, but is not correct according to the ES6 standard. Any symbols to be exported from a module must be defined with 'var'. The property access will work as previously for the time being, but please fix your code anyway. Cjs-Message: 22:53:35.674: JS LOG: [LookingGlass/info] Role locked: notifications Cjs-Message: 22:53:35.680: JS LOG: [LookingGlass/info] Loaded applet notifications@cinnamon.org in 26 ms Cjs-Message: 22:53:35.680: JS LOG: [LookingGlass/info] Loaded applet keyboard@cinnamon.org in 0 ms Cjs-Message: 22:53:35.682: JS WARNING: [/usr/share/cinnamon/js/misc/fileUtils.js line 210 &gt; Function 69]: reference to undefined property &quot;eventsList&quot; Cjs-Message: 22:53:35.684: JS WARNING: [/home/ccheney/.local/share/cinnamon/desklets/googleCalendar@javahelps.com/lib/xdate.js 13]: reference to undefined property &quot;-1&quot; Cjs-Message: 22:53:35.690: JS WARNING: [/home/ccheney/.local/share/cinnamon/desklets/googleCalendar@javahelps.com/lib/utility.js 50]: assignment to undeclared variable res Cjs-Message: 22:53:35.697: JS LOG: [LookingGlass/info] Loaded desklet googleCalendar@javahelps.com in 16 ms Cjs-Message: 22:53:35.723: JS LOG: [LookingGlass/info] Loaded applet power@cinnamon.org in 26 ms Cjs-Message: 22:53:35.785: JS LOG: [LookingGlass/info] Role locked: panellauncher Cjs-Message: 22:53:35.829: JS LOG: [LookingGlass/info] Loaded applet panel-launchers@cinnamon.org in 106 ms Cjs-Message: 22:53:35.830: JS LOG: [LookingGlass/info] DeskletManager started in 554 ms Cjs-Message: 22:53:35.831: JS LOG: [LookingGlass/info] Loaded applet panel-launchers@cinnamon.org in 0 ms Cjs-Message: 22:53:35.874: JS LOG: [LookingGlass/info] Loaded applet weather@mockturtl in 44 ms Cjs-Message: 22:53:35.909: JS LOG: [LookingGlass/info] Loaded extension gTile@shuairan in 34 ms Cjs-Message: 22:53:35.909: JS LOG: [LookingGlass/info] Loaded applet weather@mockturtl in 0 ms Cjs-Message: 22:53:35.909: JS LOG: [LookingGlass/info] ExtensionSystem started in 632 ms Cjs-Message: 22:53:35.947: JS LOG: [LookingGlass/info] Loaded applet IcingTaskManager@json in 38 ms Cjs-Message: 22:53:35.947: JS LOG: [LookingGlass/info] Loaded applet IcingTaskManager@json in 0 ms Cjs-Message: 22:53:36.039: JS LOG: [LookingGlass/info] Loaded applet sound@cinnamon.org in 92 ms Cjs-Message: 22:53:36.093: JS LOG: network applet: Cannot find connection for active (or connection cannot be read) Cjs-Message: 22:53:36.095: JS LOG: [LookingGlass/info] Loaded applet network@cinnamon.org in 56 ms Cjs-Message: 22:53:36.836: JS LOG: [LookingGlass/info] Loaded applet menu@cinnamon.org in 742 ms Cjs-Message: 22:53:36.836: JS LOG: [LookingGlass/info] Loaded applet menu@cinnamon.org in 0 ms Cjs-Message: 22:53:36.837: JS LOG: [LookingGlass/info] AppletManager started in 1588 ms Cjs-Message: 22:53:36.839: JS LOG: [LookingGlass/info] Cinnamon took 1746 ms to start Cjs-Message: 22:53:36.904: JS LOG: Invalid network device type, is 14 Cjs-Message: 22:53:36.904: JS LOG: network applet: Found connection for active Cjs-Message: 22:53:37.128: JS LOG: [LookingGlass/info] Hiding systray: network Cinnamon warning: Log level 16: STACK_OP_RAISE_ABOVE: sibling window 0x440001c not in stack Cjs-Message: 22:53:40.644: JS LOG: [LookingGlass/info] Adding systray: blueberry-tray.py (24x24px) Cjs-Message: 22:53:55.868: JS LOG: [LookingGlass/info] Adding systray: mintupdate.py (24x24px) `",COMMENT
gTile@shuairan : keyboard support for multi monitor grid,d4a3796c-7254-4587-b945-a3017dcbbd82,5958984,5958984,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,6,"Here is a video showing the issue. Hopefully its clear enough. I scaled it down since the original size is 4320x3840  https://youtu.be/AIeLA21EDUY  It works correctly on the right (primary) monitor, but when moved to the left one it still does the grid for the right monitor anyway.",COMMENT
gTile@shuairan : keyboard support for multi monitor grid,9eaabb88-4118-4974-ad70-ede287c2e8af,6859057,5958984,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,6,"Ok, I was testing with mouse gestures, but can reproduce it with arrow keys.",COMMENT
" workspace-grid@daemonl not compatible with 3.6.7",7dfc4c86-def7-449e-8dd9-2a8628707017,4397312,17271565,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,2,Linux Mint 19 64bit Cinnamon 3.8.8 Extension version 2017-09-12 10:20 UTC  Verified that this is still an issue.  Extension currently has no author.,COMMENT
" workspace-grid@daemonl not compatible with 3.6.7",56482a36-509e-497a-ba6c-58e82fd8e99c,25767509,17271565,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,2,"Instalei no Mint 19.1 Cinnamon e deu ruim..mas eu nem sei ao certo como isso funciona, queria experimentar, mas n&atilde;o consegui. #",COMMENT
Extensions licensing,3bd15227-f477-4070-93b1-47117feea170,9084941,10391266,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,8,Done.  Just to be sure: I really mean full CC0. Anyone trustworthy enough for the maintainers of the repo can change anything. Even license if convenient. Just don't be evil. Don't break it. Please.,COMMENT
Extensions licensing,96b768d1-fcfb-4a79-8748-ad855b35e6fd,10391266,10391266,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,8,"@rnbdsh you forgot to submit the pull request :sweat_smile:  But before you do so, you missed a comma in the json file that is in your branch.",COMMENT
Extensions licensing,ed0e79b4-8d97-4fe3-89d9-86d472adee80,8415124,10391266,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,8,fmete is the wrong GitHub user name. it's @fatihmete (https://github.com/linuxmint/cinnamon-spices-applets/issues/668#issuecomment-359905739) I guess we should change that.,COMMENT
Extensions licensing,02df1850-350c-4947-abd3-11fd0a2887d6,8415124,10391266,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,8,"Yare, Entelechy, AnishN, ori never responded  ConnerHansen donated: https://github.com/linuxmint/cinnamon-spices-applets/issues/668#issuecomment-330935967",COMMENT
Extensions licensing,a897801f-fb06-4937-a4b4-ee87bbb7a7d7,4397312,10391266,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,8,@germanfr do you want me to go ahead and add the GPL 2.0 to the remaining extensions that don't have a license currently set?,COMMENT
Extensions licensing,d178e493-f3d3-4d34-a525-187c332bad49,10391266,10391266,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,8,@icarter09 you can't do that. You can only add the respective license to those who have it but don't indicate it in the `info.json` file. Others have GitHub's license by default which does't say you can relicense anything.,COMMENT
Extensions licensing,533023c0-741d-466a-b3a9-541486d0931e,4397312,10391266,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,8,@germanfr what would be the fix for this issue concerning the extensions that have no author/maintainer and have no license?,COMMENT
Extensions licensing,cda7c422-96e4-48d3-b664-4d2736c2280a,6859057,10391266,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,8,"Many of the authors have [donated their xlets](https://github.com/linuxmint/cinnamon-spices-applets/issues/668), and from my understanding, that basically would pass the judgement on copyright maintenance, along with code maintenance to us. A lot of the code is ported from Cinnamon and Gnome Shell extensions, so I think a GPLv2 default makes sense. Take it as a case by case basis, sure, but GPLv2 is the bare minimum any of these should be licensed because Cinnamon is GPLv2. Cinnamon extensions are not linked libraries, they are run in the same context.",COMMENT
spice workspace-scroller: works on only one monitor in extended display mode,a05b9ba5-8248-4cc1-9012-0de105d52c40,4397312,2837468,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,3,"@brub2 does this issue only occur when there are two monitors involved? ",COMMENT
spice workspace-scroller: works on only one monitor in extended display mode,09560592-35e1-4a5c-8335-f86dd3a08f05,6859057,2837468,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,3,@brub2 Can't reproduce this. Please fill out the rest of the issue template.  ```  * Snippet or attachment of ~/.cinnamon/glass.log  * Snippet or attachment of ~/.xsession-errors ```  ``` **Steps to reproduce**    **Expected behaviour**    **Other information** ```,COMMENT
spice workspace-scroller: works on only one monitor in extended display mode,fee30c1b-91e9-466d-8539-0adac8002635,6665146,2837468,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,3,"I can confirm this issue on two different machines. ``` $ cat .cinnamon/glass.log info t=2019-03-04T09:47:01.833Z Cinnamon.AppSystem.get_default() started in 263 ms info t=2019-03-04T09:47:02.025Z PlacesManager: Updating devices info t=2019-03-04T09:47:02.162Z loaded at Mon Mar 04 2019 10:47:02 GMT+0100 (CET) info t=2019-03-04T09:47:02.187Z Role locked: notifications info t=2019-03-04T09:47:02.197Z Loaded applet notifications@cinnamon.org in 28 ms info t=2019-03-04T09:47:02.262Z Loaded applet user@cinnamon.org in 64 ms info t=2019-03-04T09:47:02.301Z Loaded applet removable-drives@cinnamon.org in 36 ms info t=2019-03-04T09:47:02.342Z Loaded applet keyboard@cinnamon.org in 40 ms info t=2019-03-04T09:47:02.664Z Loaded applet network@cinnamon.org in 320 ms info t=2019-03-04T09:47:02.751Z Loaded applet sound@cinnamon.org in 86 ms info t=2019-03-04T09:47:02.779Z Loaded applet power@cinnamon.org in 26 ms info t=2019-03-04T09:47:02.859Z Loaded applet calendar@cinnamon.org in 79 ms info t=2019-03-04T09:47:02.892Z Loaded applet windows-quick-list@cinnamon.org in 31 ms info t=2019-03-04T09:47:02.909Z Role locked: panellauncher info t=2019-03-04T09:47:03.004Z Loaded applet windowlist@cobinja.de in 112 ms info t=2019-03-04T09:47:05.053Z Loaded applet menu@cinnamon.org in 2048 ms info t=2019-03-04T09:47:05.064Z Loaded applet systray@cinnamon.org in 9 ms info t=2019-03-04T09:47:05.085Z Loaded applet trash@cinnamon.org in 20 ms info t=2019-03-04T09:47:05.135Z Loaded applet workspace-switcher@cinnamon.org in 48 ms info t=2019-03-04T09:47:05.136Z AppletManager.init() started in 2973 ms info t=2019-03-04T09:47:05.139Z Cinnamon took 3624 ms to start info t=2019-03-04T09:47:06.808Z Adding systray: nxclient.bin (24x24px) info t=2019-03-04T09:47:06.810Z Hiding systray: network info t=2019-03-04T09:47:08.310Z Resized nxclient.bin with normalized size (32x32px) info t=2019-03-04T15:46:59.983Z PlacesManager: Updating devices info t=2019-03-04T15:47:20.828Z PlacesManager: Updating devices info t=2019-03-04T15:47:49.253Z PlacesManager: Updating devices info t=2019-03-04T15:48:36.200Z PlacesManager: Updating devices info t=2019-03-05T09:35:09.442Z Installing settings for workspace-scroller@ori info t=2019-03-05T09:35:09.443Z Settings successfully installed for workspace-scroller@ori info t=2019-03-05T09:35:09.469Z Loaded extension workspace-scroller@ori in 35 ms ``` No error log. **Expected behaviour**: Working on all screens. **Actual behaviour**: Only working on the left most screen, even if this is not the primary screen. Seems other screens get ignored completely.",COMMENT
smart-panel@mohammad-sn: Doesn't work with a second panel,90161a57-755d-4dc4-b9f9-058b33cc3462,4397312,13596575,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,2,"@Janne-d-Arc can you list the steps to reproduce this issue? I'm pretty sure what they are, but don't want to assume anything.",COMMENT
smart-panel@mohammad-sn: Doesn't work with a second panel,a8bf8c16-9e30-4503-a8ca-c18bf0ff2a94,13596575,13596575,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,2,"Hello, I just install &quot;smart-panel&quot; and settings like &quot;Action on panel double click&quot; works fine on it, then I add one or more panels and these settings do not work on them anymore, only on the first one.",COMMENT
CinnaDockP2@norbusan: does not work,515e8c41-4e74-4756-a0c4-18080332144e,1735589,8415124,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,2,"Yes indeed, I have seen this and don't know how to fix it. I have switched myself to Plank instead, but I'm not overly happy with it.",COMMENT
CinnaDockP2@norbusan: does not work,b955eb0b-3f11-46fa-90ac-cee4aa37e282,4397312,8415124,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,2,@NikoKrause what's the preferred fix/replacement for BoxPointers?,COMMENT
[Request] Can we ask for requests here? Also a bug. (opacify@anish.org),64f1b98c-23ef-4494-ad99-da2b25e4933f,4095021,19552720,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,2,"@RaitaroH Requests are fine. In the future, it will be helpful to include the extension you're making the request for in the issue title, and if you know the author's github name, include it in the description. That way your issue doesn't get lost in the crowd.  @AnishN if you are still interested in developing this extension could you please respond to this request?",COMMENT
[Request] Can we ask for requests here? Also a bug. (opacify@anish.org),e2e28a48-631c-4db8-bee3-bd823b3465d9,19552720,19552720,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,open,,2,Thank you for the quick response. I will know next time I post.  Hope the extensions and other stuff that was kept on the new spices website to be fixed and have a better overall experience with Cinnamon.   Thank you Linux Mint Team!,COMMENT
Added Italian translation to all extensions,cd607d44-04e2-4a7c-8abc-8dc329adda85,10391266,1354519,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,3,"Please, submit translations in separate commits for `watermark@germanfr` [here](https://github.com/germanfr/watermark-cinnamon), and for `transparent-panels@germanfr` [here](https://github.com/germanfr/cinnamon-transparent-panels). This repository is just one of the distribution channels. Thanks!",COMMENT
Added Italian translation to all extensions,461e6f08-934b-43c4-b9a1-16f3ab44016c,1354519,1354519,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,3,"&gt;  &gt;  &gt; Please, submit translations in separate commits for `watermark@germanfr` [here](https://github.com/germanfr/watermark-cinnamon), and for `transparent-panels@germanfr` [here](https://github.com/germanfr/cinnamon-transparent-panels). This repository is just one of the distribution channels. Thanks!  I opened 2 pull requests on the repos :)",COMMENT
Added Italian translation to all extensions,8c0e3bf0-2a3e-40df-9942-723353e27d73,10391266,1354519,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,3,@Dragone2 thanks!,COMMENT
[watermark@germanfr] Updated fr.po - French translation,8201c8ef-be18-4cb3-a9c3-9e3367103f7e,10391266,33965039,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,7,"Hi @claudiux, thanks for your corrections.  Please, would you mind creating this pr in [the extension repository](https://github.com/germanfr/cinnamon-transparent-panels). This is just a distribution channel.",COMMENT
[watermark@germanfr] Updated fr.po - French translation,b6df0cfa-85bf-4f92-b9c5-6225cd846231,33965039,33965039,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,7,"Hi @germanfr, I just made the PR you requested, but in https://github.com/germanfr/watermark-cinnamon. Is this correct?",COMMENT
[watermark@germanfr] Updated fr.po - French translation,b34e8928-877d-4ca3-9210-8c7f66e11838,10391266,33965039,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,7,"Yes, thank you. I will push a new release here when I get home.",COMMENT
[watermark@germanfr] Updated fr.po - French translation,02912518-c022-484b-a0ba-377f76b722c3,33965039,33965039,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,7,@germanfr Should I close this PR?,COMMENT
[watermark@germanfr] Updated fr.po - French translation,75d89f70-5a42-4728-97ff-8405297e0ea6,10391266,33965039,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,7,"It doesn't matter if it is merged. Anyways, I will submit a PR tonight with this and any other changes there since last release. I forgot about it yesterday, sorry.",COMMENT
[watermark@germanfr] Updated fr.po - French translation,a53e76e1-68ac-45c8-99a0-7947c5b9ce6a,6322481,33965039,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,7,"presumed now included in the recent commit from author, so closing.",COMMENT
[watermark@germanfr] Updated fr.po - French translation,cf68aef1-c7ab-4abd-b6fd-607685fda0ad,33965039,33965039,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,7,I close this PR. See #227.,COMMENT
Transparent Panels (transparent-panels@germanfr) will not load with Cinnamon 4.2.3,b795f9a8-e559-4bfa-9fd0-78da0e625eb2,44762859,44762859,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,1,Updating to the latest version of Transparent panel resolved the problem,COMMENT
Update Transparent panels v4.0~20181106 (transparent-panels@germanfr),93a0e9af-4fc0-4359-a066-458b2cfcda6d,10391266,10391266,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,2,Please can this be merged? People is complaining and leaving negative comments on the spices website because of this.,COMMENT
Update Transparent panels v4.0~20181106 (transparent-panels@germanfr),b87a240e-b26e-4f61-8bf5-c5960fd7fece,10391266,10391266,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,2,"CC @brownsr ",COMMENT
wobbly-windows@mecheye.net : doesn't work in Linux Mint 19.1,83a0751d-ace0-4f53-9ce1-2c8e331cc205,33965039,6375934,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,2,"This is my metadata.json: ``` {   &quot;description&quot;: &quot;Compiz shall live again!&quot;,   &quot;name&quot;: &quot;Wobbly Windows&quot;,   &quot;cinnamon-version&quot;: [     &quot;1.8&quot;,     &quot;1.9&quot;,     &quot;2.0&quot;,     &quot;2.1&quot;,     &quot;2.2&quot;,     &quot;4.0&quot;,     &quot;4.2&quot;   ],   &quot;uuid&quot;: &quot;wobbly-windows@mecheye.net&quot;,   &quot;last-edited&quot;: 1505211603 }  ```  After adding `CLUTTER_PAINT=continuous-redraw` to the `/etc/environment` file, reboot the computer. ",COMMENT
wobbly-windows@mecheye.net : doesn't work in Linux Mint 19.1,a0fad02b-7d37-4b73-a437-c58594cd60ea,6375934,6375934,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,2,@claudiux thanks a lot! I somehow thought restarting cinnamon only would do...,COMMENT
DesktopCube@yare: Button to access to the Cinnamon Settings Workspaces module.,aa68aed7-4c54-43aa-8f97-c4792c82a05b,33965039,33965039,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,2,Nothing more to add.,COMMENT
DesktopCube@yare: Button to access to the Cinnamon Settings Workspaces module.,f7a7ca44-4bc7-475d-adc3-0d11d4e29dec,33965039,33965039,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,2,Thank you @jaszhix !,COMMENT
DesktopCube@yare: workspace 1--> 4 or 4-->1,e04b09da-8877-4140-b805-2e66b2230bf5,33965039,9275768,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,2,"Yes, it is. In System Settings: Workspaces -&gt; Settings. Check the first option &quot;Allow cycling through workspaces&quot;.",COMMENT
DesktopCube@yare: workspace 1--> 4 or 4-->1,6bf37330-b47a-4b75-a6b3-e0f992aa2414,33965039,9275768,2010-09-12T04:00:00+00:00,2010-09-12T04:00:00+00:00,,,closed,,2,"@maxchendt You can now update this extension. In Settings, there is a button that allows you to directly access the Workspaces Settings. Maybe you can close this issue. Regards.",COMMENT
