Betweenness centrality oscillation,Alter Nudges,Closeness centrality,Messages sent,Reach forward 1,avg sentiment,Betweenness centrality,Alter ART [h],Degree centrality,most common words (influence),avg complexity,total influence,Messages received,Messages total,Contribution index,Ego ART [h],avg emotionality,average influence per message,Contribution index oscillation,Ego Nudges,messages sent (influence),most influential words,Community,Uuid,Name,Starttime,Endtime
0,,0.009229957805907173,2,0,0.24394648078868508,0.0,,3.0,,5.7662032360669,,4,6,-0.3333333333333333,,0.25080944549808853,,0,,,,168,15555865,kmkom,1970-01-01T01:00:00.000+01:00,2017-06-24T20:43:08.000+02:00
1,,0.009254525903858696,38,10,0.4990440246345552,400.6341996344765,,11.0,,5.745924901222768,0.0,33,71,0.07042253521126761,,0.24387086519984158,0.0,9,,13,,280,10391266,germanfr,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009229957805907173,1,1,0.7300757543325953,0.0,,1.0,cinnamon; prosperity; delete; ,6.57846137858849,0.14074768854489347,0,1,1.0,,0.3310942779850299,0.14074768854489347,0,,1,cinnamon; ,0,817933,Psykar,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009226064951497259,12,3,0.46254752639709223,419.51666666666665,,4.0,,6.4480439522987,0.0,5,17,0.4117647058823529,,0.3537202428151332,0.0,0,,2,,36,1184136,philtyl,1970-01-01T01:00:00.000+01:00,2019-07-12T21:33:31.000+02:00
0,,0.009229957805907173,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,309,4936805,dzek69,1970-01-01T01:00:00.000+01:00,2017-12-10T23:53:19.000+01:00
0,,0.00919793966151582,4,0,0.5798768748427463,0.0,,2.0,,5.184148337977213,,10,14,-0.42857142857142855,,0.2907470757016351,,0,,,,20,47056543,LinuxOnTheDesktop,1970-01-01T01:00:00.000+01:00,2019-11-14T18:48:16.000+01:00
0,,0.009224443897810733,3,0,0.5,0.0,,2.0,,0.0,,5,8,-0.25,,0.5,,0,,,,205,5522389,jsalatiel,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.00916614288707312,2,0,0.5100214215487648,0.0,,2.0,,5.630515575283835,,4,6,-0.3333333333333333,,0.26380819637912023,,0,,,,223,427071,sruggier,1970-01-01T01:00:00.000+01:00,2017-07-25T10:18:55.000+02:00
0,,0.009224443897810733,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,137,2337234,coolcow,1970-01-01T01:00:00.000+01:00,2019-06-03T12:11:08.000+02:00
0,,0.00917415160940831,8,1,0.3954249267334311,0.0,,2.0,applet; cinnamon; version; folder; ,6.131528016615349,0.8723712245738995,2,10,0.6,,0.27815758147272046,0.1744742449147799,0,,5,version; request; pull; folder; ,3,11057934,feren,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009232230155101467,8,1,0.23052238608180362,79.98013836273246,,3.0,,5.8838630883856595,0.0,14,22,-0.2727272727272727,,0.24513807850600453,0.0,3,,1,,181,8930456,NathanSalapat,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.00922671353251318,3,0,0.45281860239833194,78.62445851250197,,3.0,,5.857624347963547,,5,8,-0.25,,0.2958326921216341,,0,,,,79,13753245,murman-lexus,1970-01-01T01:00:00.000+01:00,2017-06-13T10:31:12.000+02:00
13,1.0,0.0092581162819405,44,12,0.5717796330733106,2056.535274483756,35.5275,13.0,,6.333558556183495,0.0,45,89,-0.011235955056179775,,0.25619922188655053,0.0,12,,20,,6,29017677,smurphos,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,354,768421,yukip,1970-01-01T01:00:00.000+01:00,2018-08-22T06:32:20.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,201,48357110,JonasJF360,1970-01-01T01:00:00.000+01:00,2019-07-10T19:37:24.000+02:00
0,,0.009227362204724409,2,1,0.5841126214472407,0.0,,2.0,proxy; applet; response; master; ,6.7434030269575045,0.4579009002353191,2,4,0.0,,0.34815927576009625,0.4579009002353191,0,,1,applet; thanks; ,8,4116625,maurom,1970-01-01T01:00:00.000+01:00,2018-09-05T17:02:41.000+02:00
0,,0.009229957805907173,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,151,54304,ebourg,1970-01-01T01:00:00.000+01:00,2017-12-22T15:25:01.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,149,128716,dlenski,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009201486259113854,2,0,0.6985047771826147,4.6499999999999995,,3.0,,6.480408770478036,,5,7,-0.42857142857142855,,0.23627183919942277,,0,,,,302,1674578,bjo81,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
2,,0.009252731758900247,19,3,0.457552841295604,1216.4886427382507,,7.0,,6.029117571341919,0.0,27,46,-0.17391304347826086,,0.31363384900943847,0.0,3,,5,,18,6096063,Piiit,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009199229016996671,1,0,0.5,0.0,,2.0,,0.0,,3,4,-0.5,,0.5,,0,,,,1,47874536,mushroomzz,1970-01-01T01:00:00.000+01:00,2019-08-04T18:24:42.000+02:00
0,,0.009229957805907173,1,1,0.5,0.0,,1.0,,0.0,,0,1,1.0,,0.5,,0,,,,0,164802,rjanja,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009198261966500806,2,0,0.5,7.216666666666666,,3.0,,0.0,,4,6,-0.3333333333333333,,0.5,,0,,,,317,23519418,n-peugnet,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009224443897810733,3,0,0.6609959107199321,0.0,,2.0,,7.070937568563442,,5,8,-0.25,,0.2941516665704958,,0,,,,211,4056666,RiaanBurger,1970-01-01T01:00:00.000+01:00,2017-05-03T05:46:33.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,88,10773070,plaihonen,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,110,3162,nicoulaj,1970-01-01T01:00:00.000+01:00,2019-06-03T11:51:50.000+02:00
0,,0.009139335700856486,1,1,0.09966717548505116,0.0,,1.0,,5.717755787306479,0.0,0,1,1.0,,0.30281441138213677,0.0,0,,1,,3,11581730,dilinger,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,122,5530282,Shiwin,1970-01-01T01:00:00.000+01:00,2018-10-31T22:24:59.000+01:00
0,,0.009176236170101201,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,157,11461036,Heterodyne,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009169344697498952,2,0,0.2382643643701069,0.0,,2.0,,7.618597655181502,,3,5,-0.2,,0.1678425331050672,,0,,,,221,1117340,eudennis,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009224768062974417,3,0,0.2715868433181283,418.0,,3.0,,7.164480268824175,,7,10,-0.4,,0.39734112922901543,,0,,,,23,7685869,djzurawski,1970-01-01T01:00:00.000+01:00,2018-08-30T21:51:33.000+02:00
0,,0.009224443897810733,3,0,0.5,0.0,,2.0,,0.0,,5,8,-0.25,,0.5,,0,,,,138,22094262,mariachini,1970-01-01T01:00:00.000+01:00,2018-05-12T13:21:39.000+02:00
3,,0.009209880008420462,4,0,0.5768388582172015,418.0,,5.0,,5.964558543519958,,9,13,-0.38461538461538464,,0.2546893543266227,,0,,,,37,2568375,raphaelquintao,1970-01-01T01:00:00.000+01:00,2019-07-19T20:36:55.000+02:00
1,,0.00924181878993786,17,3,0.5395203680526846,139.52163330035393,,5.0,,5.407451116112816,0.0,22,39,-0.1282051282051282,,0.24643076250734808,0.0,2,,2,,241,588130,edaubert,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009142837240082198,1,1,0.7276381618013141,0.0,,1.0,,5.922642594672487,0.0,0,1,1.0,,0.2792295918688064,0.0,0,,1,,37,35886100,jcmljunior,1970-01-01T01:00:00.000+01:00,2019-06-25T21:54:44.000+02:00
1,,0.009250775303073019,6,0,0.577966834729241,0.0,,4.0,,7.431202451709817,,9,15,-0.2,,0.323199808598124,,0,,,,60,2315313,vlatkoB,1970-01-01T01:00:00.000+01:00,2018-11-21T12:39:47.000+01:00
0,,0.009199229016996671,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,252,5732479,diogofcosta,1970-01-01T01:00:00.000+01:00,2019-07-31T23:45:44.000+02:00
0,,0.009224443897810733,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,93,1385855,SciLor,1970-01-01T01:00:00.000+01:00,2018-12-26T00:40:50.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,143,8763014,Jusix,1970-01-01T01:00:00.000+01:00,2017-12-29T22:02:29.000+01:00
0,,0.009163583048244084,1,1,0.3868634555861104,0.0,,1.0,,7.142677825488621,0.0,0,1,1.0,,0.2922561523988799,0.0,0,,1,,19,31447668,oxydium,1970-01-01T01:00:00.000+01:00,2017-11-01T17:38:59.000+01:00
1,,0.009250938309457103,26,1,0.46174140513952083,101.17641193515806,,5.0,,5.613414792621553,0.0,37,63,-0.1746031746031746,,0.2844505374594636,0.0,3,,1,,176,5297223,jorgenqv,1970-01-01T01:00:00.000+01:00,2019-10-29T08:13:13.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,61,1352932,PieFaceThrowsPie,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,111,36282777,ViniciusQueiroz-VQ,1970-01-01T01:00:00.000+01:00,2018-11-22T03:04:13.000+01:00
0,,0.009226227088202732,11,1,0.5549090958085054,0.0,,2.0,,6.558569814404372,0.0,10,21,0.047619047619047616,,0.25523929541204254,0.0,1,,2,,212,2211631,Nicolas01,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009232230155101467,2,0,0.9959368975910968,1674.2477272727274,,9.0,,5.205194918949761,,29,31,-0.8709677419354839,,0.28854073239533545,,0,,,,4,29868824,panks103,1970-01-01T01:00:00.000+01:00,2017-10-09T07:15:37.000+02:00
0,,0.009230444643704837,6,3,0.6331213970044232,69.58598593950668,,4.0,vitalii; github; lysov; niko; ,6.458769911940519,0.2357847212463828,1,7,0.7142857142857143,,0.2601358486251809,0.047156944249276564,0,,5,github; ,25,10813100,lauritsriple,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
3,,0.009208910717417997,21,1,0.4239608602957809,1263.9067491014753,,7.0,,6.658596161269411,0.0,36,57,-0.2631578947368421,,0.2775108075991134,0.0,0,,3,,9,288637,jkirk,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009198261966500806,1,0,0.5,7.216666666666666,,3.0,,0.0,,3,4,-0.5,,0.5,,0,,,,304,5990916,Fifis,1970-01-01T01:00:00.000+01:00,2019-10-29T13:38:03.000+01:00
0,,0.009208910717417997,9,0,0.5175823327597837,32.72827903091061,,5.0,,5.73349201746208,,17,26,-0.3076923076923077,,0.2812568592125985,,0,,,,326,2301256,moretocome,1970-01-01T01:00:00.000+01:00,2018-07-04T09:10:42.000+02:00
13,,0.009263180182087657,177,19,0.5037148121301034,2467.56092079656,,20.0,applet; applets; version; panels; ,5.750082734278671,1.085051389018129,126,303,0.16831683168316833,,0.2546163564491438,0.014276991960764856,21,,76,applet; code; applets; author; ,11,2843925,pdcurtis,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
3,,0.00924898261191269,39,2,0.4911514292790019,5.951731601731601,,6.0,,5.732694740052947,0.0,69,108,-0.2777777777777778,,0.254111551200213,0.0,3,,2,,24,4211771,Martin1887,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,308,39155843,ulipp,1970-01-01T01:00:00.000+01:00,2018-06-18T08:43:06.000+02:00
0,,0.0019047619047619048,1,1,0.0025390006235448195,0.0,,1.0,,6.380502797393595,0.0,0,1,1.0,,0.3557428120234003,0.0,0,,1,,27,46975497,jimthedj65,1970-01-01T01:00:00.000+01:00,2019-08-12T20:40:37.000+02:00
0,,0.009247027741083224,9,0,0.5902796591760309,0.0,,3.0,,5.3904092743084115,,17,26,-0.3076923076923077,,0.27664811290495595,,0,,,,277,25452924,GecoMynx,1970-01-01T01:00:00.000+01:00,2017-02-07T19:03:25.000+01:00
0,,0.00919407376274036,6,1,0.4184929139571768,0.0,,2.0,,7.055166774241652,0.0,5,11,0.09090909090909091,,0.2731238938287138,0.0,0,,1,,275,12757833,0xf4,1970-01-01T01:00:00.000+01:00,2017-05-21T10:11:30.000+02:00
0,,0.009229957805907173,1,1,0.4828998797970504,0.0,,1.0,author; things; ,4.777023283492204,0.5193263717754981,0,1,1.0,,0.23207125499790604,0.5193263717754981,0,,1,author; ,0,1336336,dalcde,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009201970097979071,3,0,0.45830583327568,0.0,,3.0,,5.4021087095080595,,8,11,-0.45454545454545453,,0.28481266613757605,,0,,,,117,27131265,CJConline,1970-01-01T01:00:00.000+01:00,2018-08-22T13:49:59.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,306,41759413,JM-Factory,1970-01-01T01:00:00.000+01:00,2018-07-27T16:10:48.000+02:00
0,,0.009224443897810733,11,0,0.647230904866604,0.0,,2.0,,4.802832398875838,,17,28,-0.21428571428571427,,0.3018433667742311,,0,,,,298,1194029,bpivaty,1970-01-01T01:00:00.000+01:00,2017-09-15T05:30:04.000+02:00
0,,0.00919793966151582,2,0,0.5,0.0,,2.0,,0.0,,3,5,-0.2,,0.5,,0,,,,343,58304946,majfv,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,2,0,0.5,0.0,,1.0,,0.0,,2,4,0.0,,0.5,,0,,,,361,47090491,stefan12O,1970-01-01T01:00:00.000+01:00,2019-02-04T21:02:08.000+01:00
1,,0.00924767927286819,3,0,0.4203387154130308,418.0,,5.0,,5.80067995916537,,12,15,-0.6,,0.2227727958224505,,0,,,,42,2560632,rik-shaw,1970-01-01T01:00:00.000+01:00,2018-11-08T13:25:40.000+01:00
0,,0.009185065957521258,2,0,0.5,0.0,,2.0,,0.0,,3,5,-0.2,,0.5,,0,,,,345,6787334,volkovmqx,1970-01-01T01:00:00.000+01:00,2017-06-21T20:36:00.000+02:00
0,,0.009229957805907173,1,1,0.2090503387360605,0.0,,1.0,,4.949702932555804,0.0,0,1,1.0,,0.17245509329766517,0.0,0,,1,,0,850990,Shelley,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,340,22531306,dylskiMarcin,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009176236170101201,3,0,0.2849488695406018,0.0,,2.0,,5.164006613414502,,4,7,-0.14285714285714285,,0.21358842223509683,,0,,,,287,850871,NathanaelA,1970-01-01T01:00:00.000+01:00,2018-12-08T12:41:44.000+01:00
0,1.0,0.009230282358732727,3,1,0.8374157454911437,0.0,14.289444444444445,3.0,,6.404415313087713,0.0,4,7,-0.14285714285714285,,0.3115233491915455,0.0,0,,1,,0,5325416,ccprog,1970-01-01T01:00:00.000+01:00,2017-04-06T21:11:42.000+02:00
0,,0.009196006305832895,2,2,0.5939210602587084,9.975,,2.0,,4.781099606569992,0.0,0,2,1.0,,0.2716830366975516,0.0,0,,1,,2,33689796,MrNanook,1970-01-01T01:00:00.000+01:00,2019-01-24T01:45:48.000+01:00
0,,0.00923499094091365,3,3,0.43813027841653396,0.0,,3.0,,5.357169951901224,0.0,0,3,1.0,,0.3464749242486797,0.0,0,,3,,5,1223891,dmo60,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009231093840662528,1,0,0.5,0.0,,3.0,,0.0,,3,4,-0.5,,0.5,,0,,,,360,27865677,alienator,1970-01-01T01:00:00.000+01:00,2017-11-13T14:49:19.000+01:00
5,2.0,0.009261872838896337,126,3,0.4571867181392349,1026.2697372601895,117.87416666666667,14.0,nameerror; cinnamon-json-makepot; tmp; po/printers@linux-man.pot; ,6.8782505300035,0.0654100704023965,191,317,-0.20504731861198738,,0.27818586015552116,0.021803356800798836,1,,3,applet; files; file; ,52,1978777,muzena,1970-01-01T01:00:00.000+01:00,2019-10-03T21:28:02.000+02:00
1,,0.009201002471126377,7,0,0.42631868600781914,5.694047619047619,,3.0,,7.021548120695301,,12,19,-0.2631578947368421,,0.2574701988861381,,0,,,,25,22705230,basilky,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009229957805907173,1,1,0.5,0.0,,1.0,,6.327361250662634,0.0,0,1,1.0,,0.5290144870766764,0.0,0,,1,,0,8022749,charles-m-knox,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,179,2989768,tpamula,1970-01-01T01:00:00.000+01:00,2019-01-12T18:08:22.000+01:00
0,,0.009203744609235301,18,1,0.4005084779524679,8.316666666666666,,3.0,,5.608976884143708,0.0,25,43,-0.16279069767441862,,0.26541014345975705,0.0,0,,1,,142,49659170,AleksiMagner,1970-01-01T01:00:00.000+01:00,2019-11-01T18:01:31.000+01:00
0,,0.009206811286673798,3,0,0.04066267020883491,442.4051682098431,,4.0,,6.775242872139962,,10,13,-0.5384615384615384,,0.2201820010354072,,0,,,,50,19378,timabell,1970-01-01T01:00:00.000+01:00,2018-08-06T03:56:23.000+02:00
0,,0.009195845229545812,2,0,0.3565782671358875,1.1575757575757577,,3.0,,7.939293214679387,,6,8,-0.5,,0.2423653529473317,,0,,,,8,31446115,jjf-zero,1970-01-01T01:00:00.000+01:00,2018-09-05T17:02:29.000+02:00
0,,0.009229957805907173,1,1,0.5,0.0,,1.0,,0.0,,0,1,1.0,,0.5,,0,,,,0,66446,mdcb,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009229957805907173,1,1,0.007777402555627931,0.0,,1.0,,4.939787466962483,0.0,0,1,1.0,,0.26115819490987985,0.0,0,,1,,0,698825,schmidtw,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
1,,0.009247516381314732,11,4,0.17743498483271455,17.4123015873016,,5.0,,5.730831882679805,0.0,7,18,0.2222222222222222,,0.3171770714926223,0.0,5,,2,,156,7099691,mohammad-sn,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009128847157016172,1,1,0.5053181431858961,0.0,,1.0,,6.148286816346001,0.0,0,1,1.0,,0.22206191466245748,0.0,0,,1,,48,13220636,G4Zz0L1,1970-01-01T01:00:00.000+01:00,2018-07-21T18:41:35.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,248,52104499,jamikimaj,1970-01-01T01:00:00.000+01:00,2019-06-22T16:01:06.000+02:00
0,,0.009229957805907173,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,339,9837626,viggy96,1970-01-01T01:00:00.000+01:00,2017-05-07T12:11:39.000+02:00
0,,0.009230120079466938,2,2,0.4870705492666626,0.0,,2.0,,4.554800153454576,0.0,0,2,1.0,,0.2909645857965432,0.0,0,,2,,10,2712414,TypicalFooBar,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009190371991247264,1,1,0.08484007766137174,0.0,,1.0,,5.944204713074635,0.0,0,1,1.0,,0.22449555775721222,0.0,0,,1,,6,663753,wrecklass,1970-01-01T01:00:00.000+01:00,2019-11-18T19:27:27.000+01:00
16,3.0,0.009298289114802877,778,100,0.49372504475116136,44740.70253329896,60.74055555555555,101.0,applet; cinnamon; applets; directory; ,6.018331781070665,1.425834360365299,499,1277,0.21848081440877057,70.68361111111112,0.23953718056957826,0.00367483082568376,16,1.5,388,files; cinnamon; linux; problem; ,0,8415124,NikoKrause,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009199229016996671,4,1,0.3194374372941396,0.0,,3.0,,5.176824153274718,0.0,5,9,-0.1111111111111111,,0.25814962916627304,0.0,0,,1,,134,16521653,benchrest,1970-01-01T01:00:00.000+01:00,2019-01-31T22:20:34.000+01:00
0,,0.009227362204724409,1,0,0.5,0.0,,3.0,,0.0,,3,4,-0.5,,0.5,,0,,,,113,12777771,VasilisKos,1970-01-01T01:00:00.000+01:00,2017-12-06T04:47:14.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,286,6661317,frederikmoellers,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,2,0,0.28563533643881095,0.0,,1.0,,5.921472969655304,,2,4,0.0,,0.21781378266799342,,0,,,,141,11381662,mvrozanti,1970-01-01T01:00:00.000+01:00,2018-06-17T18:47:27.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,348,55316615,mlo-poc,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009229957805907173,1,1,0.5,0.0,,1.0,,0.0,,0,1,1.0,,0.5,,0,,,,0,89666,tipichris,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009201324990798674,4,2,0.6864482717325804,3.188596345175293,,3.0,,5.964378270536021,0.0,3,7,0.14285714285714285,12.046111111111111,0.349406181156595,0.0,1,1.0,1,,196,1104078,kghbln,1970-01-01T01:00:00.000+01:00,2019-01-25T19:28:48.000+01:00
0,,0.009182656148881465,7,0,0.4259700131741315,0.0,,2.0,,5.711338592635799,,13,20,-0.3,,0.28131798111612455,,0,,,,272,1749226,wankata,1970-01-01T01:00:00.000+01:00,2017-12-27T14:42:49.000+01:00
0,,0.009225254353441459,3,0,0.4699187675080664,0.0,,3.0,,6.9053007031945475,,16,19,-0.6842105263157895,,0.3246856860182759,,0,,,,55,2620967,testman42,1970-01-01T01:00:00.000+01:00,2018-04-25T02:19:26.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,204,17177193,pavolgaj,1970-01-01T01:00:00.000+01:00,2019-03-24T01:56:50.000+01:00
0,,0.009195362034539531,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,102,1132307,jethrogb,1970-01-01T01:00:00.000+01:00,2018-10-04T04:25:43.000+02:00
0,,0.0019011406844106464,2,0,0.909406957836767,0.0,,1.0,,8.690678563705575,,2,4,0.0,,0.21871673809093906,,0,,,,307,29235861,aqwserf,1970-01-01T01:00:00.000+01:00,2018-05-03T17:58:18.000+02:00
0,,0.009199551412350179,2,0,0.3934669693565739,16.088672126048966,,4.0,,6.238183087425342,,5,7,-0.42857142857142855,,0.3280665007170795,,0,,,,96,3486417,vpal,1970-01-01T01:00:00.000+01:00,2017-01-30T03:55:46.000+01:00
0,,0.009190371991247264,4,1,0.22596901247513154,0.0,,1.0,,5.751918245678971,0.0,0,4,1.0,,0.2813384974752704,0.0,0,,4,,6,15093778,Pandiora,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009229957805907173,1,1,0.27215662674834284,0.0,,1.0,,5.5182104012178215,0.0,0,1,1.0,,0.265016469682618,0.0,0,,1,,0,1793187,r-marques,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009168223809440651,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,283,41683571,ThiagoNunesBatista,1970-01-01T01:00:00.000+01:00,2018-12-19T01:41:11.000+01:00
0,,0.009227362204724409,1,0,0.5,0.0,,3.0,,0.0,,3,4,-0.5,,0.5,,0,,,,105,21700310,Moeyoo,1970-01-01T01:00:00.000+01:00,2018-12-10T05:07:00.000+01:00
0,,0.0019011406844106464,5,0,0.5,0.0,,1.0,,0.0,,5,10,0.0,,0.5,,0,,,,323,2387000,VBoden,1970-01-01T01:00:00.000+01:00,2019-02-25T07:15:03.000+01:00
0,,0.009247027741083224,5,0,0.49012690501624967,0.0,,3.0,,5.507881214668705,,9,14,-0.2857142857142857,,0.26112506497123256,,0,,,,313,12717100,thadeupenna,1970-01-01T01:00:00.000+01:00,2018-02-24T00:26:59.000+01:00
0,,0.009229957805907173,1,1,0.4379403254783065,0.0,,1.0,github; difference; point; ,5.605599770629142,0.4344641695653486,0,1,1.0,,0.24476801422043618,0.4344641695653486,0,,1,github; ,0,514089,ConnerHansen,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009224443897810733,2,0,0.6691665805544643,0.0,,2.0,,7.948108526890112,,3,5,-0.2,,0.26635311383900134,,0,,,,109,19957575,bgstack15,1970-01-01T01:00:00.000+01:00,2017-09-27T12:45:45.000+02:00
0,,0.009234016357400404,1,0,0.5,417.99999999999994,,4.0,,0.0,,4,5,-0.6,,0.5,,0,,,,26,37733194,v-pionnier,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009224443897810733,3,0,0.2775956957957936,0.0,,2.0,,5.325885506656167,,5,8,-0.25,,0.16782506030177377,,0,,,,133,29207169,Lvaskz,1970-01-01T01:00:00.000+01:00,2018-06-25T15:45:13.000+02:00
0,,0.009224443897810733,7,0,0.5620397444637493,0.0,,2.0,,5.284788931826344,,9,16,-0.125,,0.30683351985150376,,0,,,,244,42881121,TeknoMobil,1970-01-01T01:00:00.000+01:00,2019-02-25T07:13:21.000+01:00
8,,0.009253873407011792,43,0,0.4462133347764766,498.0858726280836,,11.0,,5.725187891833619,,89,132,-0.3484848484848485,,0.2566571569377653,,0,,,,51,25375330,Nokia808,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009230444643704837,3,1,0.4444280367458342,0.0,,2.0,,4.537345643521476,0.0,3,6,0.0,,0.28559898039807724,0.0,3,,1,,180,30312140,new-on-github,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009197133997862761,2,0,0.3074811147673794,0.0,,2.0,,5.380020160366159,,4,6,-0.3333333333333333,,0.2212327730155431,,0,,,,350,34193156,some-username-here1,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
